claimId,date,carCompany,carModel,licensePlate,numOfPhoto
62155,2024-05-27,MITSUBISHI,XPANDER,60K11227,6
62131,2024-05-27,HYUNDAI,AVANTE,89A06815,8
62132,2024-05-27,HYUNDAI,,86H01420,4
62133,2024-05-27,VINFAST,FADIL,99A35050,4
62134,2024-05-27,HYUNDAI,ELANTRA,63A22796,4
62135,2024-05-27,HYUNDAI,I10,50E02999,7
62136,2024-05-27,,,15R14890,5
62137,2024-05-27,TOYOTA,COROLLA CROSS,98A47082,10
62138,2024-05-27,FAW,,74H00297,11
62139,2024-05-27,KIA,MORNING,30K30380,5
62140,2024-05-27,HYUNDAI,I10,92A13894,4
62141,2024-05-27,HYUNDAI,ACCENT,62E00129,5
62142,2024-05-27,HYUNDAI,CRETA,20A58719,10
62143,2024-05-27,HONDA,CITY,38A30703,4
62144,2024-05-27,MITSUBISHI,TRITON,81C21339,17
62145,2024-05-27,ISUZU,FRR650,69H00266,4
62146,2024-05-27,HYUNDAI,,29F05422,4
62147,2024-05-27,HYUNDAI,CRETA,51K29031,5
62148,2024-05-27,KIA,SPORTAGE,75A30960,8
62198,2024-05-27,HYUNDAI,SANTAFE,19A43081,6
62199,2024-05-27,HYUNDAI,TUCSON,89A22320,4
62149,2024-05-27,MITSUBISHI,XPANDER,67A25749,4
62150,2024-05-27,HONDA,CIVIC,49A32128,4
62151,2024-05-27,MITSUBISHI,ATTRAGE,84E00529,14
62152,2024-05-27,MITSUBISHI,OUTLANDER,88A50209,5
62153,2024-05-27,CHENGLONG,H7,37H04089,17
62154,2024-05-27,HYUNDAI,ACCENT,18A21982,4
62156,2024-05-27,KIA,SOLUTO,34A58677,6
62158,2024-05-27,TOYOTA,VIOS,50E03130,4
62157,2024-05-27,VINFAST,FADIL,15A71679,6
62159,2024-05-27,HYUNDAI,,18C12856,25
61987,2024-05-27,FORD,TRANSIT,29B51149,18
61988,2024-05-27,MITSUBISHI,XPANDER,67A25165,4
61989,2024-05-27,VINFAST,FADIL,30H66292,5
61990,2024-05-27,KIA,CARENS,86E00352,5
61991,2024-05-27,DONGFENG,,74C09693,6
61992,2024-05-27,TOYOTA,VELOZ CROSS,77A24599,6
61993,2024-05-27,TOYOTA,INNOVA,51H95511,4
61994,2024-05-27,TOYOTA,HILUX,35C12043,7
61995,2024-05-27,TOYOTA,VIOS,69E00011,6
61996,2024-05-27,MAZDA,CX8,64A12889,5
61997,2024-05-27,KIA,,77C21343,7
61998,2024-05-27,HYUNDAI,ACCENT,66A17583,4
62000,2024-05-27,MITSUBISHI,ATTRAGE,66A15170,11
62160,2024-05-27,NISSAN,ALMERA,22E00097,5
62161,2024-05-27,HYUNDAI,CRETA,76A20872,6
62162,2024-05-27,KIA,SORENTO,51H96456,6
62163,2024-05-27,TOYOTA,RUSH,75E00972,4
62164,2024-05-27,MG,5,51K33050,4
62165,2024-05-27,THACO,,74H00785,4
62166,2024-05-27,TOYOTA,VIOS,15A53023,11
62167,2024-05-27,CHENGLONG,H7,70H03144,4
62168,2024-05-27,KIA,SOLUTO,73A25456,5
62169,2024-05-27,FORLAND,,93C18837,6
62200,2024-05-27,VINFAST,LUX SA 2.0,62A23306,5
62170,2024-05-27,MITSUBISHI,XPANDER,66A20979,6
62171,2024-05-27,MAZDA,CX5,51K67508,6
62172,2024-05-27,KIA,SOLUTO,38A24782,4
62173,2024-05-27,KIA,MORNING,19A27655,4
62003,2024-05-27,HYUNDAI,I10,17A29754,4
62032,2024-05-27,FORD,RANGER,51D58334,7
62033,2024-05-27,NISSAN,ALMERA,24A20790,4
62034,2024-05-27,MAZDA,CX5,74A19486,6
62004,2024-05-27,MERCEDES-BENZ,G-CLASS,,10
62005,2024-05-27,FORLAND,,95C06352,6
62174,2024-05-27,MAZDA,3,49A31939,4
62175,2024-05-27,HYUNDAI,ELANTRA,65A31476,5
62176,2024-05-27,HYUNDAI,I10,95A08362,8
62177,2024-05-27,MITSUBISHI,XPANDER,65A38264,4
62035,2024-05-27,MITSUBISHI,XPANDER,69A13063,4
62037,2024-05-27,FORLAND,,95C06352,4
62007,2024-05-27,MITSUBISHI,XPANDER,26A15371,23
62006,2024-05-27,TOYOTA,LAND CRUISER PRADO,Test acc opes,8
62008,2024-05-27,CNHTC,HOWO,29H60245,14
62125,2024-05-27,MITSUBISHI,XPANDER,65A29537,4
62009,2024-05-27,TOYOTA,INNOVA,50E01885,5
62010,2024-05-27,DOTHANH,,66H00556,4
62011,2024-05-27,HONDA,CITY,66A21113,4
62012,2024-05-27,FAW,,81H00767,6
62017,2024-05-27,CHENGLONG,H5,99H02163,4
62018,2024-05-27,MAZDA,CX30,60K11340,10
62019,2024-05-27,TOYOTA,VIOS,50E05313,16
62020,2024-05-27,VINFAST,FADIL,73A26556,11
62021,2024-05-27,HYUNDAI,ACCENT,94A07263,4
62026,2024-05-27,MAZDA,CX8,60K09776,4
62028,2024-05-27,PEUGEOT,3008,82A09981,4
62041,2024-05-27,FAW,,98C24383,7
62042,2024-05-27,VINFAST,FADIL,64A11047,4
62043,2024-05-27,FAW,,81H00651,7
62044,2024-05-27,HYUNDAI,SANTAFE,30K26631,4
62045,2024-05-27,MITSUBISHI,,64H02303,4
62046,2024-05-27,,,23G3892,4
62047,2024-05-27,,,23G3892,4
62048,2024-05-27,HYUNDAI,STARGAZER,30K29865,6
62049,2024-05-27,MAZDA,CX5,30F90653,5
62050,2024-05-27,NISSAN,ALMERA,64A12813,6
62051,2024-05-27,VINFAST,LUX SA 2.0,51H93423,4
62052,2024-05-27,CHENGLONG,,18H01764,6
62053,2024-05-27,TOYOTA,VELOZ CROSS,49A48997,5
62054,2024-05-27,,,36B8196,4
62055,2024-05-27,FORD,RANGER,73C14577,4
62056,2024-05-27,VINFAST,FADIL,34A57200,5
62057,2024-05-27,MITSUBISHI,ATTRAGE,65A32280,4
62058,2024-05-27,TOYOTA,VELOZ CROSS,86A24436,4
62059,2024-05-27,HYUNDAI,SANTAFE,14A87645,4
62060,2024-05-27,MITSUBISHI,ATTRAGE,94E00007,5
62061,2024-05-27,HONDA,CITY,50E02569,6
62201,2024-05-27,MITSUBISHI,XPANDER,49A50409,7
62202,2024-05-27,TOYOTA,VIOS,71A12982,15
62178,2024-05-27,HYUNDAI,ACCENT,65A32283,12
62062,2024-05-27,MG,HS,22A16623,16
62077,2024-05-27,,,77RM00172,4
62078,2024-05-27,SUZUKI,XL7,63E01371,19
62079,2024-05-27,MITSUBISHI,XPANDER,89A21244,13
62064,2024-05-27,FORD,RANGER,98C28220,7
62067,2024-05-27,FORD,RANGER,51D68659,7
62069,2024-05-27,HYUNDAI,I10,72A59866,9
62070,2024-05-27,CNHTC,HOWO,98C17145,11
62071,2024-05-27,CNHTC,SITRAK,77H05487,4
62072,2024-05-27,BAIC,BEIJING X7,43A61708,4
62073,2024-05-27,HYUNDAI,ACCENT,43E02189,4
62074,2024-05-27,,,001YYY,5
62075,2024-05-27,CHEVROLET,COLORADO,29H21967,6
62076,2024-05-27,TOYOTA,VELOZ CROSS,49A48997,4
62081,2024-05-27,FORD,RANGER,29H35912,11
62082,2024-05-27,KIA,,77H01628,6
62083,2024-05-27,HONDA,CITY,30H65790,7
62084,2024-05-27,TOYOTA,INNOVA,50E05039,5
62085,2024-05-27,HYUNDAI,I10,30H20552,4
62086,2024-05-27,HYUNDAI,TUCSON,51K27711,5
62087,2024-05-27,TOYOTA,VIOS,62A28742,6
62179,2024-05-27,CHENGLONG,,98H00706,8
62088,2024-05-27,,,23G3892,6
62180,2024-05-27,HYUNDAI,TUCSON,30G83694,9
62181,2024-05-27,HYUNDAI,ACCENT,51H98136,5
62182,2024-05-27,TOYOTA,AVANZA,66A18834,6
62183,2024-05-27,HYUNDAI,ACCENT,18A27847,5
62184,2024-05-27,FORD,EVEREST,30K28513,1
62185,2024-05-27,KIA,SELTOS,18A31665,17
62186,2024-05-27,FORD,TRANSIT,50F04530,7
62089,2024-05-27,MITSUBISHI,XPANDER,50E11799,9
62090,2024-05-27,VINFAST,FADIL,73A26087,5
62091,2024-05-27,MAZDA,CX5,51H89756,5
62092,2024-05-27,MITSUBISHI,XPANDER,68E00485,5
62187,2024-05-27,MITSUBISHI,XPANDER,19A52687,6
62093,2024-05-27,KIA,SOLUTO,73A25337,7
62094,2024-05-27,SUZUKI,SWIFT,29H54800,28
62095,2024-05-27,MG,ZS,28A14448,11
62096,2024-05-27,VINFAST,FADIL,64A11124,4
62389,2024-05-28,CHENGLONG,H7,36H01791,14
62400,2024-05-28,TOYOTA,RUSH,18A24654,8
62401,2024-05-28,HYUNDAI,TUCSON,30K22259,4
62402,2024-05-28,KIA,CARENS,78A15413,7
62403,2024-05-28,NISSAN,NAVARA,29H50211,10
62437,2024-05-28,MITSUBISHI,,29H80468,8
62404,2024-05-28,,,93R00927,11
62438,2024-05-28,DONGBEN,SRM X30,12C10048,8
62412,2024-05-28,KIA,CERATO,34A38456,4
62405,2024-05-28,MITSUBISHI,TRITON,67C15214,4
62439,2024-05-28,MAZDA,2,64A14588,5
62406,2024-05-28,TOYOTA,VIOS,66A14692,7
62440,2024-05-28,MITSUBISHI,,29R30063,12
62407,2024-05-28,TOYOTA,VIOS,77E00299,4
62408,2024-05-28,DONGBEN,SRM X30,88C25167,6
62409,2024-05-28,MG,5,89A39259,4
62413,2024-05-28,TOYOTA,VIOS,15A98499,6
62414,2024-05-28,FORD,EVEREST,15K29864,4
62410,2024-05-28,MG,ZS,51K33547,4
62411,2024-05-28,FORD,RANGER,68C13275,6
62441,2024-05-28,MITSUBISHI,TRITON,51D75991,5
62415,2024-05-28,KIA,SEDONA,19A52643,6
62392,2024-05-28,MITSUBISHI,XPANDER,67A25602,4
62393,2024-05-28,,,23G5415,6
62394,2024-05-28,MITSUBISHI,XPANDER,67A23870,18
62395,2024-05-28,KIA,CARENS,68E01219,4
62396,2024-05-28,TOYOTA,VIOS,51H95881,4
62397,2024-05-28,HONDA,CITY,51K28589,4
62435,2024-05-28,FORD,RANGER,35C12532,5
62453,2024-05-28,VINFAST,FADIL,30H36131,11
62398,2024-05-28,HONDA,CITY,77A23361,4
62399,2024-05-28,HYUNDAI,ACCENT,98A53807,5
62436,2024-05-28,MAZDA,3,51H94392,5
62452,2024-05-28,MAZDA,6,51K34455,5
62434,2024-05-28,TERACO,,29H51602,13
62391,2024-05-28,CHENGLONG,H7,65H01942,13
62390,2024-05-28,FORD,RANGER,26C11560,4
62451,2024-05-28,VINFAST,LUX SA 2.0,30H79362,7
62433,2024-05-28,KIA,SONET,15A98724,4
62351,2024-05-28,HYUNDAI,I10,60E00658,5
62388,2024-05-28,HYUNDAI,ACCENT,86A24444,7
62387,2024-05-28,MG,ZS,95A08645,4
62386,2024-05-28,TOYOTA,AVANZA,50E04173,4
62385,2024-05-28,HYUNDAI,SANTAFE,30H05063,4
62384,2024-05-28,CHENGLONG,M3,98H02751,4
62383,2024-05-28,MAZDA,3,71A13659,9
62382,2024-05-28,FORD,RANGER,79C19143,7
62450,2024-05-28,NISSAN,ALMERA,30K17299,4
62432,2024-05-28,HONDA,CITY,93A38988,4
62416,2024-05-28,CHENGLONG,M3,60H09030,4
62442,2024-05-28,HYUNDAI,ACCENT,88A42726,8
62381,2024-05-28,KIA,SELTOS,21A16627,13
62449,2024-05-28,KIA,CARENS,50E12227,12
62431,2024-05-28,TOYOTA,VIOS,43A68489,4
62380,2024-05-28,MAZDA,3,20A69777,5
62379,2024-05-28,HONDA,CR-V,30H74856,4
62378,2024-05-28,HYUNDAI,I10,60K12101,6
62377,2024-05-28,TOYOTA,RAIZE,30K30574,6
62376,2024-05-28,MITSUBISHI,XPANDER,69A12974,5
62375,2024-05-28,HYUNDAI,ACCENT,29E02483,6
62374,2024-05-28,HYUNDAI,ACCENT,81A34539,4
62373,2024-05-28,MITSUBISHI,XPANDER,67A24366,6
62372,2024-05-28,CHENGLONG,H7,93H00943,13
62448,2024-05-28,CNHTC,HOWO,98H02441,4
62430,2024-05-28,MITSUBISHI,XPANDER,68A27027,4
62371,2024-05-28,,,NA,4
62447,2024-05-28,TOYOTA,LAND CRUISER,30L14940,4
62429,2024-05-28,VINFAST,FADIL,60K11560,4
62370,2024-05-28,KIA,SOLUTO,92A28912,6
62369,2024-05-28,MITSUBISHI,XPANDER,65H03496,13
62368,2024-05-28,SUZUKI,XL7,18A32242,9
62367,2024-05-28,KIA,MORNING,20A66209,12
62446,2024-05-28,KIA,SONET,90A18530,4
62426,2024-05-28,HYUNDAI,SANTAFE,30F67508,4
62445,2024-05-28,FORD,TERRITORY,18A30057,5
62425,2024-05-28,DONGFENG,,15G00142,9
62362,2024-05-28,TOYOTA,COROLLA ALTIS,35A15572,12
62361,2024-05-28,HYUNDAI,I10,63A22200,5
62360,2024-05-28,CHENGLONG,M3,29H83343,6
62359,2024-05-28,KIA,K3,94A08304,10
62358,2024-05-28,BAIC,BEIJING,36A73025,6
62357,2024-05-28,HYUNDAI,I10,37A99005,7
62356,2024-05-28,TOYOTA,FORTUNER,29A94435,4
62355,2024-05-28,PORSCHE,MACAN,86A17789,4
62354,2024-05-28,MITSUBISHI,XPANDER,67A25608,7
62352,2024-05-28,TERACO,,67C15209,12
62417,2024-05-28,HYUNDAI,ACCENT,95A08528,10
62418,2024-05-28,VINFAST,LUX A 2.0,93A33854,6
62419,2024-05-28,MITSUBISHI,XPANDER,50E02630,5
62420,2024-05-28,DONGFENG,,15H06033,13
62421,2024-05-28,HYUNDAI,ACCENT,93A29542,49
62422,2024-05-28,KIA,SOLUTO,74A14600,4
62443,2024-05-28,KIA,CERATO,37A41840,13
62219,2024-05-28,HYUNDAI,I10,88A43063,4
62220,2024-05-28,MITSUBISHI,ATTRAGE,48A18225,4
62221,2024-05-28,KIA,SELTOS,49A52240,4
62222,2024-05-28,HYUNDAI,ACCENT,63E01342,11
62223,2024-05-28,HONGYAN,,29H80930,11
62224,2024-05-28,KIA,,35H00906,4
62225,2024-05-28,KIA,CARENS,30A42020,8
62226,2024-05-28,HYUNDAI,CRETA,51K30942,5
62227,2024-05-28,HYUNDAI,ELANTRA,66A22016,6
62228,2024-05-28,CHENGLONG,H7,43H02087,4
62229,2024-05-28,MITSUBISHI,ATTRAGE,84E00061,4
62230,2024-05-28,KIA,RONDO,74A09737,13
62231,2024-05-28,HYUNDAI,I10,30G08936,4
62232,2024-05-28,FORD,RANGER,34C33139,4
62233,2024-05-28,MERCEDES-BENZ,E-CLASS,51K18565,5
62234,2024-05-28,HYUNDAI,TUCSON,94A07445,6
62237,2024-05-28,MITSUBISHI,XPANDER,70A38449,4
62238,2024-05-28,TOYOTA,VIOS,28A22015,4
62239,2024-05-28,MITSUBISHI,XPANDER,75E00236,5
62240,2024-05-28,CHENGLONG,H7,50H16949,27
62241,2024-05-28,CHENGLONG,H7,50H16837,19
62243,2024-05-28,JAC,N650,99H01457,2
62244,2024-05-28,TOYOTA,AVANZA,93A33114,13
62245,2024-05-28,MAZDA,3,30G81248,6
62246,2024-05-28,MG,5,60K31062,4
62260,2024-05-28,HONDA,CITY,94A06565,7
62261,2024-05-28,,,23G3882,4
62248,2024-05-28,KIA,SONET,15K13539,4
62262,2024-05-28,CHENGLONG,H7,50H16924,37
62263,2024-05-28,MITSUBISHI,OUTLANDER,86A22562,6
62264,2024-05-28,CHENGLONG,M3,98H02758,5
62268,2024-05-28,HYUNDAI,,48C04508,4
62269,2024-05-28,MITSUBISHI,ATTRAGE,71E00384,29
62250,2024-05-28,TOYOTA,VIOS,,6
62270,2024-05-28,TOYOTA,VIOS,49A45581,7
62271,2024-05-28,SUZUKI,XL7,34A52200,8
62252,2024-05-28,,,NA,4
62272,2024-05-28,TOYOTA,HILUX,19C14693,5
62253,2024-05-28,CHENGLONG,H7,50H16966,67
62251,2024-05-28,FORD,RANGER,Test acc opes,6
62254,2024-05-28,MITSUBISHI,XPANDER,68A23478,9
62255,2024-05-28,MAZDA,2,34A22595,5
62256,2024-05-28,CHEVROLET,COLORADO,20C25733,4
62257,2024-05-28,FORD,RANGER,14C36180,4
62258,2024-05-28,TOYOTA,AVANZA,83A15005,4
62259,2024-05-28,HONDA,CR-V,30G81061,6
62273,2024-05-28,HONDA,,67H03249,5
62274,2024-05-28,VINFAST,FADIL,30H80034,5
62275,2024-05-28,KIA,SONET,75A29845,4
62277,2024-05-28,MITSUBISHI,XPANDER,66A22090,9
62278,2024-05-28,FORD,RANGER,26C10333,19
62279,2024-05-28,MG,5,88A55705,4
62280,2024-05-28,MAZDA,BT50,18C12872,4
62281,2024-05-28,HONDA,CIVIC,51K20243,10
62282,2024-05-28,TOYOTA,COROLLA CROSS,49A49077,20
62283,2024-05-28,MITSUBISHI,XPANDER,67E00454,4
62284,2024-05-28,JAC,N650,66H02119,9
62285,2024-05-28,TOYOTA,VIOS,64E00123,6
62286,2024-05-28,VINFAST,FADIL,62A23274,4
62287,2024-05-28,MITSUBISHI,OUTLANDER,43A48419,8
62288,2024-05-28,TOYOTA,VIOS,18A31207,4
62289,2024-05-28,TOYOTA,INNOVA,29E02681,4
62290,2024-05-28,CNHTC,HOWO,22C09368,13
62291,2024-05-28,FORD,RANGER,49C31782,4
62292,2024-05-28,HONDA,CR-V,72A59961,6
62293,2024-05-28,MAZDA,3,34A18601,5
62294,2024-05-28,BAIC,Q7,37A56820,4
62295,2024-05-28,TOYOTA,VIOS,20A57230,4
62298,2024-05-28,HONDA,CITY,30H76263,4
62300,2024-05-28,MAZDA,CX30,49A50144,6
62304,2024-05-28,CNHTC,HOWO,18C14062,7
62307,2024-05-28,,,30K25595,1
62308,2024-05-28,MITSUBISHI,XPANDER,50E00013,13
62309,2024-05-28,MITSUBISHI,XPANDER,66A21199,8
62310,2024-05-28,TOYOTA,VIOS,50E05191,4
62311,2024-05-28,NISSAN,ALMERA,30H70870,6
62312,2024-05-28,FORD,RANGER,29H58794,4
62313,2024-05-28,KIA,SONET,18A35453,4
62314,2024-05-28,HYUNDAI,I10,85A07387,6
62315,2024-05-28,TOYOTA,VIOS,60E00698,5
62316,2024-05-28,HONDA,CITY,43A68508,4
62317,2024-05-28,MITSUBISHI,ATTRAGE,62A34327,7
62318,2024-05-28,KIA,CARNIVAL,30L01153,9
62319,2024-05-28,MITSUBISHI,ATTRAGE,43A52871,5
62320,2024-05-28,VINFAST,FADIL,20A57926,5
62321,2024-05-28,HYUNDAI,,36B03609,21
62322,2024-05-28,MITSUBISHI,XPANDER,51H46345,4
62323,2024-05-28,HYUNDAI,CRETA,51K30942,5
62324,2024-05-28,MAZDA,2,43A45270,6
62325,2024-05-28,MAZDA,3,67A25710,4
62326,2024-05-28,MITSUBISHI,XPANDER,83A13912,4
62327,2024-05-28,KIA,SOLUTO,60K11394,4
62328,2024-05-28,FOTON,,15H04026,4
62329,2024-05-28,,,73R00954,17
62330,2024-05-28,TOYOTA,COROLLA CROSS,30H81067,6
62331,2024-05-28,CHENGLONG,,61H03690,4
62332,2024-05-28,ISUZU,,69H00383,6
62333,2024-05-28,,,001YYY,5
62334,2024-05-28,BAIC,BEIJING,36A73025,6
62335,2024-05-28,KIA,MORNING,30F75906,7
62336,2024-05-28,MITSUBISHI,XPANDER,50E04317,4
62337,2024-05-28,TOYOTA,VIOS,75E00220,4
62338,2024-05-28,HYUNDAI,TUCSON,34A25475,4
62339,2024-05-28,PORSCHE,MACAN,WP1ZZZ95ZHLB03676,5
62340,2024-05-28,HYUNDAI,I10,49E00810,4
62341,2024-05-28,FAW,,12C11153,11
62342,2024-05-28,CNHTC,SITRAK,18H01305,9
62343,2024-05-28,MITSUBISHI,ATTRAGE,15K03131,5
62344,2024-05-28,HYUNDAI,STARGAZER,51K59891,7
62345,2024-05-28,MAZDA,3,66A22285,4
62423,2024-05-28,VINFAST,LUX A 2.0,81A29140,4
62444,2024-05-28,MITSUBISHI,XPANDER,95E00291,4
62534,2024-05-29,,,29D100101,5
62516,2024-05-29,KIA,CERATO,30H04076,6
62501,2024-05-29,TOYOTA,RAIZE,77A27112,5
62573,2024-05-29,JAC,N900,67H03226,21
62558,2024-05-29,CNHTC,HOWO,29H82914,6
62705,2024-05-29,HYUNDAI,SANTAFE,61K10766,120
62692,2024-05-29,MAZDA,3,65A33534,13
62680,2024-05-29,HYUNDAI,SANTAFE,30F99405,5
62525,2024-05-29,MITSUBISHI,XPANDER,66A21738,4
62511,2024-05-29,FORD,RANGER,99LD02958,4
62496,2024-05-29,FOTON,,34C30146,28
62667,2024-05-29,HYUNDAI,ELANTRA,65A29752,11
62655,2024-05-29,KIA,SELTOS,36A81133,12
62642,2024-05-29,VINFAST,FADIL,15A71357,4
62704,2024-05-29,KIA,K3,62A28831,10
62691,2024-05-29,,,29D100109,4
62679,2024-05-29,,,29D100201,4
62666,2024-05-29,PEUGEOT,3008,14A66965,5
62654,2024-05-29,MG,ZS,88A59963,4
62641,2024-05-29,,,25B47364,5
62628,2024-05-29,HYUNDAI,CRETA,63A20168,23
62615,2024-05-29,NISSAN,ALMERA,15E00439,5
62602,2024-05-29,ISUZU,,35C15125,8
62587,2024-05-29,KIA,K3,64A12743,8
62572,2024-05-29,PEUGEOT,5008,86A13401,6
62557,2024-05-29,MITSUBISHI,XPANDER,94A08745,8
62524,2024-05-29,TOYOTA,COROLLA ALTIS,34A57945,7
62510,2024-05-29,HYUNDAI,ACCENT,93A38961,4
62495,2024-05-29,HYUNDAI,ELANTRA,43A81029,4
62703,2024-05-29,KIA,SEDONA,43A25614,10
62690,2024-05-29,MG,5,51K67414,4
62678,2024-05-29,HYUNDAI,ACCENT,49A51265,6
62665,2024-05-29,TOYOTA,VIOS,88A59610,5
62653,2024-05-29,TOYOTA,VELOZ CROSS,51K31094,6
62585,2024-05-29,VINFAST,FADIL,20A57358,4
62571,2024-05-29,CHENGLONG,H7,62H01101,4
62556,2024-05-29,FORD,RANGER,36C39154,5
62542,2024-05-29,TOYOTA,AVANZA,51K30150,5
62523,2024-05-29,TOYOTA,VIOS,Test acc opes,9
62640,2024-05-29,MAZDA,3,60A38862,5
62627,2024-05-29,MITSUBISHI,ATTRAGE,95E00347,4
62614,2024-05-29,HYUNDAI,ACCENT,93A39147,4
62601,2024-05-29,MERCEDES-BENZ,C-CLASS,72A51538,4
62586,2024-05-29,,,15RM01385,10
62509,2024-05-29,SUZUKI,XL7,83A12862,4
62494,2024-05-29,MITSUBISHI,ATTRAGE,92A20654,13
62714,2024-05-29,PEUGEOT,2008,90A15024,13
62702,2024-05-29,MITSUBISHI,XPANDER,67A25527,4
62689,2024-05-29,TOYOTA,AVANZA,92E00320,11
62677,2024-05-29,KIA,K3,15K11482,5
62664,2024-05-29,ISUZU,,50H07273,4
62652,2024-05-29,VINFAST,FADIL,30H71857,4
62651,2024-05-29,CHENGLONG,H7,70H00953,4
62639,2024-05-29,HYUNDAI,,19H02791,7
62638,2024-05-29,MERCEDES-BENZ,,77R04307,11
62626,2024-05-29,TOYOTA,VIOS,68A23092,4
62613,2024-05-29,FORD,RANGER,88C18221,5
62600,2024-05-29,TOYOTA,,30H72460,12
62584,2024-05-29,CNHTC,HOWO,15C38023,5
62570,2024-05-29,FORD,,18H00503,10
62555,2024-05-29,MITSUBISHI,XPANDER,67A24221,5
62541,2024-05-29,MITSUBISHI,XPANDER,66A21146,9
62522,2024-05-29,PEUGEOT,3008,30H78102,4
62508,2024-05-29,MITSUBISHI,XPANDER,67A21724,6
62493,2024-05-29,CNHTC,SITRAK,73H00859,17
62612,2024-05-29,BMW,7-SERIES,51H98594,5
62599,2024-05-29,MERCEDES-BENZ,V-CLASS,51G22323,7
62583,2024-05-29,MAZDA,2,65A37936,11
62540,2024-05-29,ISUZU,,29H80466,6
62539,2024-05-29,MITSUBISHI,XPANDER,38A51706,47
62569,2024-05-29,MERCEDES-BENZ,GLC,51H86188,6
62521,2024-05-29,MAZDA,CX5,,3
62507,2024-05-29,MAZDA,BT50,81C22055,4
62492,2024-05-29,TOYOTA,WIGO,65A29711,4
62554,2024-05-29,HYUNDAI,STARGAZER,79A46228,5
62506,2024-05-29,CNHTC,HOWO,37H01737,4
62491,2024-05-29,MITSUBISHI,XPANDER,50E12491,4
62515,2024-05-29,FAW,,15H04036,19
62500,2024-05-29,MG,5,99A63618,4
62681,2024-05-29,MG,5,35A34027,16
62708,2024-05-29,MG,ZS,36A81860,3
62706,2024-05-29,MITSUBISHI,XPANDER,35A28942,13
62707,2024-05-29,FORD,RANGER,37C43524,5
62694,2024-05-29,CNHTC,HOWO,20H00892,8
62682,2024-05-29,KIA,,29H73110,8
62670,2024-05-29,KIA,CERATO,30K96984,7
62657,2024-05-29,,,25B47366,5
62644,2024-05-29,,,29D100104,4
62631,2024-05-29,MITSUBISHI,XPANDER,66A22515,4
62618,2024-05-29,MITSUBISHI,XPANDER,83A13097,16
62605,2024-05-29,MAZDA,CX5,51K30357,5
62591,2024-05-29,KIA,CARENS,64A14827,4
62576,2024-05-29,CNHTC,HOWO,15C38093,4
62561,2024-05-29,FORD,RANGER,51D81905,4
62547,2024-05-29,SUZUKI,CIAZ,60A95045,5
62514,2024-05-29,FOTON,,37H03879,11
62499,2024-05-29,MITSUBISHI,ATTRAGE,75E00262,5
62616,2024-05-29,VINFAST,FADIL,34A58447,5
62512,2024-05-29,VOLKSWAGEN,,29R05133,11
62497,2024-05-29,CNHTC,SITRAK,73R01164,91
62545,2024-05-29,HYUNDAI,SANTAFE,90A20732,4
62603,2024-05-29,KIA,,29H73174,9
62588,2024-05-29,HYUNDAI,ACCENT,69A12265,4
62559,2024-05-29,MAZDA,CX5,99A13468,5
62490,2024-05-29,MITSUBISHI,XPANDER,43E01889,10
62505,2024-05-29,HYUNDAI,SANTAFE,34A61757,4
62520,2024-05-29,MAZDA,3,37K15476,6
62538,2024-05-29,CNHTC,HOWO,29H82887,8
62553,2024-05-29,NISSAN,ALMERA,37A98728,7
62568,2024-05-29,KIA,SOLUTO,20A55494,14
62582,2024-05-29,TOYOTA,VIOS,18A18039,4
62598,2024-05-29,FORD,TERRITORY,36A92781,4
62611,2024-05-29,CNHTC,HOWO,98G00176,6
62625,2024-05-29,ISUZU,NPR400,88C17649,4
62637,2024-05-29,MITSUBISHI,XPANDER,68A22063,4
62650,2024-05-29,HYUNDAI,KONA,36A51168,5
62663,2024-05-29,MAZDA,CX3,61K07690,19
62712,2024-05-29,TOYOTA,VIOS,67A20533,8
62699,2024-05-29,HYUNDAI,STARGAZER,72A67856,4
62687,2024-05-29,TMT,,19C20830,9
62675,2024-05-29,,,29D100108,4
62662,2024-05-29,CNHTC,SITRAK,75H01627,15
62649,2024-05-29,VINFAST,LUX SA 2.0,66A17126,4
62636,2024-05-29,MITSUBISHI,XPANDER,34A67579,4
62624,2024-05-29,KIA,,29H73166,7
62610,2024-05-29,HYUNDAI,ACCENT,66A17667,9
62597,2024-05-29,FORD,RANGER,29H68906,6
62581,2024-05-29,CNHTC,HOWO,15C38077,5
62567,2024-05-29,BMW,,12C10478,7
62566,2024-05-29,FOTON,,88C22856,5
62552,2024-05-29,MITSUBISHI,XPANDER,49A57146,7
62537,2024-05-29,KIA,CARENS,78A16637,4
62519,2024-05-29,CNHTC,HOWO,37H01737,4
62504,2024-05-29,MITSUBISHI,TRITON,99C15363,4
62676,2024-05-29,FORD,RANGER,61C44994,6
62688,2024-05-29,TOYOTA,VELOZ CROSS,50E10545,4
62701,2024-05-29,HONDA,CR-V,36A77857,4
62713,2024-05-29,MITSUBISHI,XPANDER,67A25731,25
62711,2024-05-29,MITSUBISHI,ATTRAGE,61K23712,34
62698,2024-05-29,BMW,3-SERIES,30H68556,4
62686,2024-05-29,HYUNDAI,ELANTRA,29D100202,10
62674,2024-05-29,PEUGEOT,3008,43A68114,5
62661,2024-05-29,ISUZU,,50H07220,5
